'MANUFACTURERID',TRANSACTIONDATE,'EMPLOYEEID','AMOUNT','DESCRIPTION','REFERENCE'
47,'2002-03-10',51512,7480.56,'Automatic EOQ Inventory purchase',8460
47,'2002-03-29',29387,-2147.45,'Automatic payment of bills',7862
47,'2002-04-02',87295,5199.14,'Automatic EOQ Inventory purchase',8482
47,'2002-04-04',51512,1833.62,'Automatic EOQ Inventory purchase',7912
47,'2000-10-13',29387,1215.26,'Automatic EOQ Inventory purchase',7462
47,'1999-10-20',15293,955.65,'Automatic EOQ Inventory purchase',1333
47,'2002-04-11',73735,-7480.56,'Automatic payment of bills',8460
47,'2002-04-05',87295,1745.65,'Automatic EOQ Inventory purchase',7887
47,'2002-02-04',87295,350.04,'Automatic EOQ Inventory purchase',8438
47,'2001-03-11',88873,1260.41,'Automatic EOQ Inventory purchase',7562
47,'2000-12-03',51512,1179.19,'Automatic EOQ Inventory purchase',7487
47,'2000-11-16',51512,-1215.26,'Automatic payment of bills',7462
47,'2002-01-14',73735,2128.48,'Automatic EOQ Inventory purchase',7837
47,'2001-08-03',73735,2100.69,'Automatic EOQ Inventory purchase',7712
47,'2000-12-20',22343,1627.35,'Automatic EOQ Inventory purchase',7512
47,'2001-01-06',51512,1424.91,'Automatic EOQ Inventory purchase',7537
47,'2001-02-05',51512,-1627.35,'Automatic payment of bills',7512
47,'2001-03-06',22343,1627.35,'Automatic refund for overpayment',7512
47,'2000-12-16',89097,-1179.19,'Automatic payment of bills',7487
47,'2001-03-21',87295,669.5,'Automatic EOQ Inventory purchase',7587
47,'2001-04-04',87295,2419.25,'Automatic EOQ Inventory purchase',7612
47,'2001-07-13',51512,2382.38,'Automatic EOQ Inventory purchase',7687
47,'2001-04-06',29387,-1260.41,'Automatic payment of bills',7562
47,'2001-04-21',88873,-669.5,'Automatic payment of bills',7587
47,'2001-05-04',29387,-2419.25,'Automatic payment of bills',7612
47,'2001-05-08',22343,2461.37,'Automatic EOQ Inventory purchase',7637
47,'2001-05-31',88873,-2461.37,'Automatic payment of bills',7637
47,'2001-06-15',89097,2206.7,'Automatic EOQ Inventory purchase',7662
47,'2000-11-09',22343,-1550.75,'Automatic payment of bills',7437
47,'2001-02-09',87295,-1424.91,'Automatic payment of bills',7537
47,'2001-07-16',87295,-2206.7,'Automatic payment of bills',7662
48,'2001-08-12',15293,4936.06,'Automatic EOQ Inventory purchase',7713
48,'2001-09-04',51512,-4936.06,'Automatic payment of bills',7713
48,'2001-09-04',29387,5070.3,'Automatic EOQ Inventory purchase',7738
48,'2001-09-07',87295,-4783.79,'Automatic payment of bills',7688
48,'2001-09-27',15293,-5070.3,'Automatic payment of bills',7738
48,'2001-12-04',87295,-5824.81,'Automatic payment of bills',7788
48,'2001-11-18',87295,5824.81,'Automatic EOQ Inventory purchase',7788
48,'2001-08-06',73735,4783.79,'Automatic EOQ Inventory purchase',7688
48,'2001-11-11',51512,-4505.98,'Automatic payment of bills',7763
48,'2001-10-08',51512,4505.98,'Automatic EOQ Inventory purchase',7763
48,'2001-07-01',51512,-5343.83,'Automatic payment of bills',7663
48,'2001-06-17',51512,-4057.42,'Automatic payment of bills',7638
48,'2001-06-12',15293,5343.83,'Automatic EOQ Inventory purchase',7663
48,'2001-05-24',29387,4057.42,'Automatic EOQ Inventory purchase',7638
48,'2001-05-17',87295,-5234.28,'Automatic payment of bills',7613
48,'2001-04-18',51512,5234.28,'Automatic EOQ Inventory purchase',7613
48,'2001-04-03',88873,-8034.45,'Automatic payment of bills',7563
48,'2001-03-03',73735,5733.98,'Automatic EOQ Inventory purchase',7588
48,'2001-12-29',29387,5729.44,'Automatic EOQ Inventory purchase',7813
48,'2002-11-27',87295,-4253.78,'Automatic payment of bills',8088
48,'2001-02-19',22343,8034.45,'Automatic EOQ Inventory purchase',7563
48,'2001-02-08',73735,5634.86,'Automatic refund for overpayment',7513
48,'2001-03-21',87295,-5733.98,'Automatic payment of bills',7588
48,'2002-07-17',88873,5438.99,'Automatic EOQ Inventory purchase',7988
48,'2000-03-16',29387,-13517.87,'Automatic payment of bills',1435
48,'2001-01-09',89097,-6571.54,'Automatic payment of bills',7538
48,'2003-01-29',22343,-4074.62,'Automatic payment of bills',8113
48,'2003-01-02',88873,4074.62,'Automatic EOQ Inventory purchase',8113
48,'2002-11-14',73735,-4032.24,'Automatic payment of bills',8063
48,'2002-10-11',73735,4032.24,'Automatic EOQ Inventory purchase',8063
48,'2002-09-24',51512,-5037.71,'Automatic payment of bills',8038
48,'2002-09-22',22343,-4691.42,'Automatic payment of bills',8013
48,'2002-09-04',73735,5037.71,'Automatic EOQ Inventory purchase',8038
48,'2002-08-17',87295,4691.42,'Automatic EOQ Inventory purchase',8013
48,'2002-11-04',22343,4253.78,'Automatic EOQ Inventory purchase',8088
48,'2002-08-04',87295,-5786.97,'Automatic payment of bills',7963
48,'2002-01-03',73735,5211.84,'Automatic EOQ Inventory purchase',7838
48,'2002-06-30',22343,5786.97,'Automatic EOQ Inventory purchase',7963
48,'2002-06-13',73735,-5201.66,'Automatic payment of bills',7938
48,'2002-05-26',51512,-5691.41,'Automatic payment of bills',7913
48,'2002-05-12',22343,5201.66,'Automatic EOQ Inventory purchase',7938
48,'2002-05-08',29387,5691.41,'Automatic EOQ Inventory purchase',7913
48,'2002-03-26',22343,-4858.27,'Automatic payment of bills',7888
48,'2002-03-13',73735,4858.27,'Automatic EOQ Inventory purchase',7888
48,'2002-02-26',87295,-4770.68,'Automatic payment of bills',7863
48,'2002-02-09',87295,4770.68,'Automatic EOQ Inventory purchase',7863
48,'2002-02-06',87295,-5211.84,'Automatic payment of bills',7838
48,'2002-01-17',87295,-5729.44,'Automatic payment of bills',7813
48,'2002-08-16',87295,-5438.99,'Automatic payment of bills',7988
48,'1999-06-17',51512,-12519.54,'Automatic payment of bills',1210
48,'1999-12-30',51512,-10908.81,'Automatic payment of bills',1384
48,'1999-12-03',89097,10908.81,'Automatic EOQ Inventory purchase',1384
48,'1999-12-01',73735,-8393.18,'Automatic payment of bills',1359
48,'1999-11-06',87295,8393.18,'Automatic EOQ Inventory purchase',1359
48,'1999-11-05',51512,-5940.86,'Automatic payment of bills',1334
48,'1999-10-07',87295,-7301.39,'Automatic payment of bills',1310
48,'1999-10-05',87295,5940.86,'Automatic EOQ Inventory purchase',1334
48,'1999-09-13',87295,-11679.58,'Automatic payment of bills',1285
48,'1999-09-07',22343,7301.39,'Automatic EOQ Inventory purchase',1310
48,'2000-01-15',15293,1572.99,'Automatic EOQ Inventory purchase',7261
48,'1999-07-14',73735,12000.57,'Automatic EOQ Inventory purchase',1260
48,'1999-08-10',88873,-12000.57,'Automatic payment of bills',1260
48,'1999-06-03',87295,14357.81,'Automatic EOQ Inventory purchase',1235
48,'1999-05-17',73735,12519.54,'Automatic EOQ Inventory purchase',1210
48,'1999-05-13',51512,-9098.67,'Automatic payment of bills',1185
48,'1999-04-14',87295,9098.67,'Automatic EOQ Inventory purchase',1185
48,'1999-04-06',88873,-9709.91,'Automatic payment of bills',1160
48,'1999-03-17',89097,-545.52,'Automatic payment of bills',1135
48,'1999-03-08',29387,9709.91,'Automatic EOQ Inventory purchase',1160
48,'1999-02-16',87295,545.52,'Automatic EOQ Inventory purchase',1135
48,'2001-01-05',88873,-5634.86,'Automatic payment of bills',7513
48,'2000-03-30',88873,-163.74,'Automatic payment of bills',7280
48,'1999-08-12',88873,11679.58,'Automatic EOQ Inventory purchase',1285
48,'2000-12-16',51512,-6797.12,'Automatic payment of bills',7488
48,'1999-07-02',51512,-14357.81,'Automatic payment of bills',1235
48,'2001-01-02',87295,6571.54,'Automatic EOQ Inventory purchase',7538
48,'2000-01-16',51512,13071.66,'Automatic EOQ Inventory purchase',1409
48,'2000-12-08',29387,5634.86,'Automatic EOQ Inventory purchase',7513
48,'2000-12-02',22343,-6136.73,'Automatic payment of bills',7463
48,'2000-11-20',73735,6797.12,'Automatic EOQ Inventory purchase',7488
48,'2000-11-04',22343,6136.73,'Automatic EOQ Inventory purchase',7463
48,'2000-10-07',22343,-6370.49,'Automatic payment of bills',7438
48,'2000-09-13',22343,6370.49,'Automatic EOQ Inventory purchase',7438
48,'2000-09-10',22343,-7190.42,'Automatic payment of bills',7413
48,'2000-08-14',88873,7190.42,'Automatic EOQ Inventory purchase',7413
48,'2000-08-04',73735,-7403.15,'Automatic payment of bills',7363
48,'2000-02-15',87295,-13071.66,'Automatic payment of bills',1409
48,'2000-02-12',51512,13517.87,'Automatic EOQ Inventory purchase',1435
48,'2000-02-29',88873,163.74,'Automatic EOQ Inventory purchase',7280
48,'2000-03-18',51512,12328.42,'Automatic EOQ Inventory purchase',1460
48,'2000-04-18',87295,-12328.42,'Automatic payment of bills',1460
48,'2000-06-01',51512,1021.54,'Automatic EOQ Inventory purchase',7338
48,'2000-06-30',73735,7403.15,'Automatic EOQ Inventory purchase',7363
48,'2000-07-04',15293,6801.55,'Automatic EOQ Inventory purchase',7388
48,'2000-08-02',88873,-6801.55,'Automatic payment of bills',7388
48,'2000-06-28',87295,-1021.54,'Automatic payment of bills',7338
48,'2000-02-11',22343,-1572.99,'Automatic payment of bills',7261
49,'2001-11-14',15293,7584.27,'Automatic EOQ Inventory purchase',7789
49,'2001-07-15',87295,7682.75,'Automatic EOQ Inventory purchase',7689
49,'2001-08-03',29387,-7682.75,'Automatic payment of bills',7689
49,'2001-08-23',88873,7645.71,'Automatic EOQ Inventory purchase',7714
49,'2001-09-22',22343,-7645.71,'Automatic payment of bills',7714
49,'2001-09-27',88873,8968.75,'Automatic EOQ Inventory purchase',7739
49,'2001-10-01',22343,7162.99,'Automatic EOQ Inventory purchase',7764
49,'2001-10-30',22343,-8968.75,'Automatic payment of bills',7739
49,'2001-06-20',88873,-6524.78,'Automatic payment of bills',7639
49,'2001-03-28',15293,8200.4,'Automatic EOQ Inventory purchase',7589
49,'2001-12-06',51512,8259,'Automatic EOQ Inventory purchase',7814
49,'2001-10-26',73735,-7162.99,'Automatic payment of bills',7764
49,'2001-06-18',87295,-7663.09,'Automatic payment of bills',7664
49,'2001-06-01',29387,7663.09,'Automatic EOQ Inventory purchase',7664
49,'2001-05-28',73735,6524.78,'Automatic EOQ Inventory purchase',7639
49,'2001-05-09',22343,-4853.66,'Automatic payment of bills',7614
49,'2001-01-31',51512,7950.32,'Automatic EOQ Inventory purchase',7539
49,'2001-04-10',89097,4853.66,'Automatic EOQ Inventory purchase',7614
49,'2001-12-15',29387,-7584.27,'Automatic payment of bills',7789
49,'2001-03-02',89097,-7950.32,'Automatic payment of bills',7539
49,'2001-02-25',73735,-9389.07,'Automatic payment of bills',7564
49,'2001-02-06',73735,9389.07,'Automatic EOQ Inventory purchase',7564
49,'2002-11-11',15293,-2595.42,'Automatic payment of bills',8064
49,'2001-04-29',51512,-8200.4,'Automatic payment of bills',7589
49,'2002-07-09',88873,8678.23,'Automatic EOQ Inventory purchase',7964
49,'2002-12-26',89097,-4851.45,'Automatic payment of bills',8089
49,'2001-01-31',73735,5966.45,'Automatic refund for overpayment',7514
49,'2002-11-16',73735,-4968.11,'Automatic payment of bills',8039
49,'2003-01-12',51512,-4412.65,'Automatic payment of bills',8114
49,'2002-10-12',29387,2595.42,'Automatic EOQ Inventory purchase',8064
49,'2002-10-03',51512,4968.11,'Automatic EOQ Inventory purchase',8039
49,'2002-08-26',15293,-3916.39,'Automatic payment of bills',8014
49,'2002-08-22',73735,-8050.34,'Automatic payment of bills',7989
49,'2002-08-10',29387,-8678.23,'Automatic payment of bills',7964
49,'2002-12-07',87295,4412.65,'Automatic EOQ Inventory purchase',8114
49,'2002-08-05',88873,8050.34,'Automatic EOQ Inventory purchase',7989
49,'2001-12-29',29387,-8259,'Automatic payment of bills',7814
49,'2002-06-04',22343,-9417.54,'Automatic payment of bills',7939
49,'2002-05-12',22343,-5921.35,'Automatic payment of bills',7889
49,'2002-05-04',22343,9417.54,'Automatic EOQ Inventory purchase',7939
49,'2002-05-04',29387,-8647.97,'Automatic payment of bills',7914
49,'2002-04-12',22343,-7735.41,'Automatic payment of bills',7864
49,'2002-04-08',87295,8647.97,'Automatic EOQ Inventory purchase',7914
49,'2002-04-08',15293,5921.35,'Automatic EOQ Inventory purchase',7889
49,'2002-03-02',15293,7735.41,'Automatic EOQ Inventory purchase',7864
49,'2002-02-18',22343,-7100.42,'Automatic payment of bills',7839
49,'2002-01-19',15293,7100.42,'Automatic EOQ Inventory purchase',7839
49,'2002-08-06',88873,3916.39,'Automatic EOQ Inventory purchase',8014
49,'1999-07-20',89097,17715.2,'Automatic EOQ Inventory purchase',1261
49,'2000-01-13',87295,-15419.97,'Automatic payment of bills',1385
49,'2000-01-11',22343,20403.24,'Automatic EOQ Inventory purchase',1410
49,'1999-12-17',51512,15419.97,'Automatic EOQ Inventory purchase',1385
49,'1999-11-26',73735,-11870.37,'Automatic payment of bills',1360
49,'1999-11-04',87295,-8663.5,'Automatic payment of bills',1335
49,'1999-11-03',15293,11870.37,'Automatic EOQ Inventory purchase',1360
49,'1999-10-10',87295,-11328.32,'Automatic payment of bills',1311
49,'1999-10-04',89097,8663.5,'Automatic EOQ Inventory purchase',1335
49,'1999-09-06',73735,11328.32,'Automatic EOQ Inventory purchase',1311
49,'1999-09-06',22343,-18796.51,'Automatic payment of bills',1286
49,'2000-01-17',89097,1696.01,'Automatic EOQ Inventory purchase',7262
49,'1999-08-06',51512,18796.51,'Automatic EOQ Inventory purchase',1286
49,'1999-02-03',29387,447.46,'Automatic EOQ Inventory purchase',1136
49,'1999-07-18',51512,-18756.01,'Automatic payment of bills',1236
49,'1999-06-16',87295,18756.01,'Automatic EOQ Inventory purchase',1236
49,'1999-06-09',73735,-18050.36,'Automatic payment of bills',1211
49,'1999-05-15',87295,-14969.32,'Automatic payment of bills',1186
49,'1999-05-09',22343,18050.36,'Automatic EOQ Inventory purchase',1211
49,'1999-04-18',29387,14969.32,'Automatic EOQ Inventory purchase',1186
49,'1999-04-13',88873,-11825.37,'Automatic payment of bills',1161
49,'1999-03-12',29387,11825.37,'Automatic EOQ Inventory purchase',1161
49,'1999-03-07',15293,-447.46,'Automatic payment of bills',1136
49,'2002-11-30',51512,4851.45,'Automatic EOQ Inventory purchase',8089
49,'1999-08-17',89097,-17715.2,'Automatic payment of bills',1261
49,'2000-09-01',51512,7488.75,'Automatic EOQ Inventory purchase',7439
49,'2001-01-03',22343,-5966.45,'Automatic payment of bills',7514
49,'2000-12-10',29387,5966.45,'Automatic EOQ Inventory purchase',7514
49,'2000-11-07',73735,8240.81,'Automatic EOQ Inventory purchase',7489
49,'2000-11-07',73735,-6406.42,'Automatic payment of bills',7464
49,'2000-10-03',51512,6406.42,'Automatic EOQ Inventory purchase',7464
49,'2000-02-11',73735,15419.97,'Automatic refund for overpayment',1385
49,'2000-09-21',87295,-4362.37,'Automatic payment of bills',7414
49,'2000-12-13',15293,-8240.81,'Automatic payment of bills',7489
49,'2000-08-26',88873,4362.37,'Automatic EOQ Inventory purchase',7414
49,'2000-08-02',29387,-7614.58,'Automatic payment of bills',7389
49,'2000-08-01',29387,-6264.82,'Automatic payment of bills',7364
49,'2000-03-01',89097,14624,'Automatic EOQ Inventory purchase',1461
49,'2000-02-12',22343,-20403.24,'Automatic payment of bills',1410
49,'2000-09-28',89097,-7488.75,'Automatic payment of bills',7439
49,'2000-07-07',88873,7614.58,'Automatic EOQ Inventory purchase',7389
49,'2000-02-27',89097,615.04,'Automatic EOQ Inventory purchase',7281
49,'2000-02-15',22343,-1696.01,'Automatic payment of bills',7262
49,'2000-03-21',22343,-19850.8,'Automatic payment of bills',1436
49,'2000-03-30',22343,-14624,'Automatic payment of bills',1461
49,'2000-03-31',51512,-615.04,'Automatic payment of bills',7281
49,'2000-05-25',22343,645.16,'Automatic EOQ Inventory purchase',7339
49,'2000-06-27',88873,6264.82,'Automatic EOQ Inventory purchase',7364
49,'2000-07-02',87295,-645.16,'Automatic payment of bills',7339
49,'2000-02-17',22343,19850.8,'Automatic EOQ Inventory purchase',1436
50,'2001-09-18',73735,1639.37,'Automatic EOQ Inventory purchase',7740
50,'2001-08-09',87295,1096.33,'Automatic EOQ Inventory purchase',7715
50,'2001-08-20',88873,-1817.83,'Automatic payment of bills',7690
50,'2001-09-07',88873,-1096.33,'Automatic payment of bills',7715
50,'2001-10-06',73735,677.75,'Automatic EOQ Inventory purchase',7765
50,'2001-10-25',22343,-1639.37,'Automatic payment of bills',7740
50,'2001-11-05',89097,-677.75,'Automatic payment of bills',7765
50,'2001-11-23',87295,1139.17,'Automatic EOQ Inventory purchase',7790
50,'2002-01-06',88873,1394.66,'Automatic EOQ Inventory purchase',7815
50,'2001-12-09',51512,-1139.17,'Automatic payment of bills',7790
50,'2001-07-24',88873,1817.83,'Automatic EOQ Inventory purchase',7690
50,'2001-07-23',87295,-1024.25,'Automatic payment of bills',7665
50,'2001-06-23',73735,1024.25,'Automatic EOQ Inventory purchase',7665
50,'2001-06-11',89097,-1698.57,'Automatic payment of bills',7615
50,'2001-06-07',29387,-1383.4,'Automatic payment of bills',7640
50,'2001-05-07',88873,1698.57,'Automatic EOQ Inventory purchase',7615
50,'2001-05-02',87295,1383.4,'Automatic EOQ Inventory purchase',7640
50,'2001-04-18',15293,-405.27,'Automatic payment of bills',7590
50,'2001-04-02',88873,-528.68,'Automatic payment of bills',7565
50,'2001-03-09',88873,528.68,'Automatic EOQ Inventory purchase',7565
50,'2002-01-07',22343,1285.36,'Automatic EOQ Inventory purchase',7840
50,'2001-02-12',88873,1298.45,'Automatic refund for overpayment',7515
50,'2002-08-10',29387,612.54,'Automatic EOQ Inventory purchase',8015
50,'2001-02-18',87295,946.54,'Automatic refund for overpayment',7490
50,'2002-07-22',87295,1250.68,'Automatic EOQ Inventory purchase',7990
50,'2001-02-27',29387,-666.73,'Automatic payment of bills',7540
50,'2001-01-23',51512,666.73,'Automatic EOQ Inventory purchase',7540
50,'2003-01-30',15293,-1652.79,'Automatic payment of bills',8115
50,'2003-01-01',73735,1652.79,'Automatic EOQ Inventory purchase',8115
50,'2002-12-10',29387,-957.31,'Automatic payment of bills',8090
50,'2002-11-15',22343,957.31,'Automatic EOQ Inventory purchase',8090
50,'2002-11-07',22343,-1273.96,'Automatic payment of bills',8065
50,'2002-10-23',51512,-852.46,'Automatic payment of bills',8040
50,'2002-10-13',73735,1273.96,'Automatic EOQ Inventory purchase',8065
50,'2002-10-03',51512,852.46,'Automatic EOQ Inventory purchase',8040
50,'2002-07-21',51512,-1289.68,'Automatic payment of bills',7965
50,'2002-08-16',15293,-1250.68,'Automatic payment of bills',7990
50,'2002-02-05',15293,963.17,'Automatic EOQ Inventory purchase',7865
50,'2002-06-26',88873,-804.11,'Automatic payment of bills',7940
50,'2002-06-11',51512,1289.68,'Automatic EOQ Inventory purchase',7965
50,'2002-06-05',22343,804.11,'Automatic EOQ Inventory purchase',7940
50,'2002-05-11',88873,-1220.91,'Automatic payment of bills',7915
50,'2002-05-08',15293,-1100.87,'Automatic payment of bills',7890
50,'2002-04-26',51512,1220.91,'Automatic EOQ Inventory purchase',7915
50,'2002-04-07',88873,1100.87,'Automatic EOQ Inventory purchase',7890
50,'2002-03-08',73735,-963.17,'Automatic payment of bills',7865
50,'2002-02-10',29387,-1394.66,'Automatic payment of bills',7815
50,'2002-02-07',88873,-1285.36,'Automatic payment of bills',7840
